,game,arena,stage,agent,human_data_type,alpha,TV
165,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,ours-depth3,should,0.5,0.27311594444900167
166,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,expert,should,0.5,0.6139534883720933
167,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JNS5WTNNJ94HM91VYJAE7ADS,late,random,should,0.5,0.6139534883720933
168,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,ours,should,0.5,0.4492452374965575
169,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,ours-depth3,should,0.5,0.4610816592539711
170,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,expert,should,0.5,0.6162869994581015
171,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,early,random,should,0.5,0.5858695652173915
172,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,ours,should,0.5,0.5253117136967669
173,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,ours-depth3,should,0.5,0.5473731330749203
174,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,expert,should,0.5,0.5535714278700329
175,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,intermediate,random,should,0.5,0.44642857142857145
176,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,ours,should,0.5,0.3906220855692565
177,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,ours-depth3,should,0.5,0.5394621314014038
178,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,expert,should,0.5,0.5394736842105261
179,"7.0*7.0*Each player needs 4 pieces in a row to win. The first player can only win by making a diagonal row, but the second player does not have this restriction.",01JP06KV7K7WWVHAPFR3AGET35,late,random,should,0.5,0.431578947368421
180,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,ours,should,0.5,0.416643254172356
181,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,ours-depth3,should,0.5,0.46029806678075685
182,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,expert,should,0.5,0.724481644256549
183,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,early,random,should,0.5,0.5769316909294511
184,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,ours,should,0.5,0.3105667312368651
185,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,ours-depth3,should,0.5,0.33475809623544933
186,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,expert,should,0.5,0.6082156611039795
187,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,intermediate,random,should,0.5,0.5489088575096277
188,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,ours,should,0.5,0.35863716948292074
189,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,ours-depth3,should,0.5,0.3586371694829208
190,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,expert,should,0.5,0.5748538011695907
191,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNKQWHXKHGH2MDDPB1NBQYWZ,late,random,should,0.5,0.5748538011695906
192,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,ours,should,0.5,0.497141400083516
193,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,ours-depth3,should,0.5,0.6279253174145935
194,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,expert,should,0.5,0.660179116202235
195,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,early,random,should,0.5,0.606763285024155
196,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,ours,should,0.5,0.45667849614391837
197,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,ours-depth3,should,0.5,0.5235925703727135
198,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,expert,should,0.5,0.5894308943089431
199,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,intermediate,random,should,0.5,0.5894308943089431
200,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,late,ours,should,0.5,0.39856969278235144
201,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,late,ours-depth3,should,0.5,0.3985696927823515
202,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,late,expert,should,0.5,0.5476190476190476
203,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP10J0BA50ZXXFSRC9MCHD86,late,random,should,0.5,0.5476190476190477
204,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,early,ours,should,0.5,0.4200296190979866
205,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,early,ours-depth3,should,0.5,0.5284681574457933
206,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,early,expert,should,0.5,0.6590389016018311
207,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,early,random,should,0.5,0.6352402745995429
208,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,intermediate,ours,should,0.5,0.2989222415467531
209,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,intermediate,ours-depth3,should,0.5,0.3245109419394098
210,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,intermediate,expert,should,0.5,0.592900856793146
211,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,intermediate,random,should,0.5,0.592900856793146
212,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,late,ours,should,0.5,0.22210031419251708
213,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,late,ours-depth3,should,0.5,0.2230262947107898
214,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,late,expert,should,0.5,0.5092105263157894
215,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JNS3ZJFCDYXDFYV3F2AE3XY9,late,random,should,0.5,0.5092105263157893
216,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,early,ours,should,0.5,0.4599131509388249
217,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,early,ours-depth3,should,0.5,0.43215775299863735
218,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,early,expert,should,0.5,0.8146311980518246
219,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,early,random,should,0.5,0.6821808510638298
220,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,intermediate,ours,should,0.5,0.3952374890037659
221,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,intermediate,ours-depth3,should,0.5,0.574421424278594
222,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,intermediate,expert,should,0.5,0.4692736404019726
223,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,intermediate,random,should,0.5,0.6727272727272726
224,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,late,ours,should,0.5,0.5631100498417202
225,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,late,ours-depth3,should,0.5,0.45515737634806064
226,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,late,expert,should,0.5,0.6435975609756097
227,"7.0*7.0*The first player needs 4 pieces in a row to win, but the second player only needs 3 pieces in a row to win.",01JP09AZZ6XV59PWN7A5C1CMZR,late,random,should,0.5,0.6435975609756098
228,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,early,ours,should,0.5,0.19036775761108032
229,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,early,ours-depth3,should,0.5,0.1839977222452212
230,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,early,expert,should,0.5,0.3543756913621003
231,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,early,random,should,0.5,0.22406015037593982
232,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,intermediate,ours,should,0.5,0.24690352319151945
233,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,intermediate,ours-depth3,should,0.5,0.24715807485296457
234,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,intermediate,expert,should,0.5,0.24736842105263157
235,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,intermediate,random,should,0.5,0.2210526315789474
236,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,late,ours,should,0.5,0.08067772058302278
237,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,late,ours-depth3,should,0.5,0.08067772058302275
238,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,late,expert,should,0.5,0.08067772058302278
239,1.0*10.0*3 pieces in a row wins.,01JNF3TJETGCNRSJZPPGC4PFW7,late,random,should,0.5,0.08070175438596491
240,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,early,ours,should,0.5,0.2020644176573544
241,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,early,ours-depth3,should,0.5,0.3420612085672879
242,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,early,expert,should,0.5,0.25490336753655035
243,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,early,random,should,0.5,0.30277777777777776
244,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,intermediate,ours,should,0.5,0.06684075538930506
245,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,intermediate,ours-depth3,should,0.5,0.06668811476184543
246,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,intermediate,expert,should,0.5,0.06666666666666668
247,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,intermediate,random,should,0.5,0.43333333333333324
248,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,late,ours,should,0.5,0.18172842671705097
249,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,late,ours-depth3,should,0.5,0.18172842671705094
250,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,late,expert,should,0.5,0.044444444444444446
251,1.0*10.0*3 pieces in a row wins.,01JP0G7MS3ZRRKHPA7GV9BX5N5,late,random,should,0.5,0.04444444444444445
252,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,early,ours,should,0.5,0.18419445056749392
253,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,early,ours-depth3,should,0.5,0.4290575920130096
254,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,early,expert,should,0.5,0.2738566929810309
255,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,early,random,should,0.5,0.5289473684210527
256,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,intermediate,ours,should,0.5,0.23896352834868467
257,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,intermediate,ours-depth3,should,0.5,0.4903664341315535
258,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,intermediate,expert,should,0.5,0.24714413171296912
259,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,intermediate,random,should,0.5,0.31578947368421056
260,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,late,ours,should,0.5,0.061496694028225635
261,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,late,ours-depth3,should,0.5,0.06146003677742609
262,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,late,expert,should,0.5,0.061403508771929884
263,1.0*10.0*3 pieces in a row wins.,01JNGTBNEY2WJK72RKDXWA6283,late,random,should,0.5,0.36140350877192984
264,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,early,ours,should,0.5,0.2388060492099892
265,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,early,ours-depth3,should,0.5,0.4122540910246484
266,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,early,expert,should,0.5,0.2857678313051374
267,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,early,random,should,0.5,0.26249999999999996
268,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,intermediate,ours,should,0.5,0.1777191019485876
269,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,intermediate,ours-depth3,should,0.5,0.14129523370292343
270,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,intermediate,expert,should,0.5,0.17271367394939227
271,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,intermediate,random,should,0.5,0.26249999999999996
272,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,late,ours,should,0.5,0.03733232493476682
273,1.0*10.0*3 pieces in a row wins.,01JNGTBSGMAXBP1H0D4MZ98EVK,late,ours-depth3,should,0.5,0.03733232493476682
